class,year,longitude,latitude,kategori,B2,B3,B4,B8,B11,B12,NDVI,NDWI,NDBI,BSI,NDTI
0,2024,122.10636481785698,-2.8192383883691914,darat,0.0534,0.0784,0.0974,0.2253,0.2892,0.2098,0.39634335,-0.48370102,0.124198265,0.1621825,0.10807736
0,2024,122.16060981297416,-2.8967328162661423,darat,0.0512,0.0685,0.04385,0.27195,0.16535,0.07665,0.7222926,-0.59759146,-0.24376857,-0.2140509,-0.21940362
0,2024,122.1400104477398,-2.91867718356497,darat,0.0508,0.0647,0.0409,0.2725,0.1788,0.0868,0.73899174,-0.61625147,-0.20762244,-0.1907919,-0.2253788
0,2024,122.12627753758356,-2.916619917284004,darat,0.0442,0.0588,0.0303,0.2664,0.157,0.0706,0.7957533,-0.6383764,-0.2583845,-0.24764009,-0.31986532
0,2024,122.15786323094292,-2.9433640844207143,darat,0.0475,0.062,0.0344,0.2646,0.142,0.0595,0.76989967,-0.6203307,-0.30152485,-0.27778915,-0.28630704
0,2024,122.18670234227103,-2.9509071952539268,darat,0.04975,0.0703,0.0333,0.4186,0.1839,0.07385,0.8526223,-0.71241564,-0.38954356,-0.36634818,-0.35714284
0,2024,122.08027228856012,-2.8823315938980087,darat,0.0594,0.0689,0.0518,0.233,0.1502,0.0735,0.63623595,-0.54355747,-0.21607517,-0.1828479,-0.14167354
0,2024,122.0960651352398,-2.8288397509525898,darat,0.0646,0.0814,0.0924,0.1831,0.2244,0.1587,0.3292196,-0.38449904,0.10134969,0.12240921,0.06329114
0,2024,122.10567817234916,-2.826782322796912,darat,0.0566,0.0792,0.0506,0.3476,0.2062,0.0967,0.74585634,-0.628866,-0.25532684,-0.22299547,-0.22033899
0,2024,122.13108405613823,-2.8843889225585437,darat,0.0458,0.0572,0.0344,0.2614,0.1342,0.061,0.7674104,-0.6409291,-0.3215369,-0.29129887,-0.24890828
0,2024,122.11529120945856,-2.864501256654846,darat,0.08395,0.08575,0.06,0.26415,0.166,0.0782,0.62980103,-0.50986,-0.22817622,-0.21268073,-0.17667238
0,2024,122.1949420883648,-2.944049823881089,darat,0.0376,0.0563,0.0287,0.3368,0.1586,0.0674,0.8429549,-0.7135589,-0.35970932,-0.33309597,-0.32470587
0,2024,122.11117133641169,-2.9701076097145687,darat,0.13365,0.1406,0.111,0.3171,0.21255,0.1428,0.48142955,-0.38562378,-0.19739449,-0.1642774,-0.11764704
0,2024,122.1125446274273,-3.007136035841775,darat,0.03135,0.0478,0.0289,0.2809,0.16105,0.0717,0.81342804,-0.7091573,-0.2711845,-0.24352847,-0.24641462
0,2024,122.1235309555523,-3.0146787097708674,darat,0.0439,0.0625,0.0382,0.3776,0.2059,0.0971,0.81625783,-0.7159737,-0.2942588,-0.26652646,-0.24131085
0,2024,122.08919868016169,-2.8638154688974553,darat,0.0508,0.0654,0.0456,0.2152,0.1462,0.0698,0.65030676,-0.53385603,-0.1909242,-0.16207951,-0.17837834
0,2024,122.09263190770072,-2.8315829828143455,darat,0.1258,0.1398,0.146,0.3228,0.3032,0.1983,0.37713313,-0.39559016,-0.03130991,0.000668295,0.021693494
0,2024,122.13657722020072,-2.8850746979517323,darat,0.04415,0.05345,0.0289,0.2486,0.12765,0.0549,0.79171175,-0.6460851,-0.32146183,-0.30313826,-0.2981178
0,2024,122.19082221531792,-2.9495357243607443,darat,0.0341,0.04955,0.02555,0.309,0.15875,0.06375,0.8472575,-0.723609,-0.32121858,-0.30109972,-0.3195739
0,2024,122.09263190770072,-2.866558617462329,darat,0.0533,0.065,0.049,0.2164,0.1458,0.0719,0.63074607,-0.5380242,-0.19491994,-0.16124867,-0.14035088
0,2024,122.10911139988823,-2.887132021648948,darat,0.0289,0.0461,0.0227,0.2688,0.123,0.0534,0.84425384,-0.70720863,-0.3721286,-0.34280556,-0.3401163
0,2024,122.09469184422416,-2.83501201350546,darat,0.0611,0.0966,0.0892,0.3444,0.2314,0.1454,0.5885609,-0.5619047,-0.19624868,-0.11692604,-0.039827805
0,2024,122.07683906102103,-2.8555859838083073,darat,0.044,0.0608,0.039,0.2418,0.16,0.0739,0.7222222,-0.59814936,-0.20358388,-0.1790429,-0.21843687
0,2024,122.12765082859916,-2.8404984414678967,darat,0.07995,0.0853,0.06835,0.2494,0.15395,0.07405,0.56978756,-0.49028984,-0.2366431,-0.19405419,-0.11031563
0,2024,122.13726386570856,-2.8432416456773124,darat,0.1172,0.116,0.0944,0.2886,0.1952,0.0987,0.5070496,-0.42659417,-0.19305499,-0.16709808,-0.102661565
0,2024,122.13039741063042,-2.8535286033168803,darat,0.1195,0.1151,0.0896,0.2273,0.16125,0.08485,0.43452194,-0.32768694,-0.16999102,-0.16054548,-0.124572545
0,2024,122.18532905125542,-2.909076575408442,darat,0.0328,0.06005,0.03455,0.3556,0.1676,0.0741,0.8228886,-0.711055,-0.3593272,-0.31538394,-0.26955602
0,2024,122.13383063816948,-2.8850746979517323,darat,0.0512,0.0625,0.03465,0.292,0.1497,0.0658,0.7878463,-0.64739066,-0.32216436,-0.3011089,-0.2866701
0,2024,122.10979804539603,-2.8898751141161143,darat,0.0348,0.0522,0.0293,0.291,0.1447,0.0667,0.8170465,-0.6958042,-0.33578148,-0.3037215,-0.2809816
1,2024,122.12656646684646,-2.788070358866457,air_keruh,0.0628,0.0836,0.0709,0.1736,0.1338,0.08,0.4200409,-0.34992224,-0.12947302,-0.07186579,-0.08220064
1,2024,122.1197858424568,-2.788927649449634,air_keruh,0.0396,0.0488,0.0339,0.2124,0.1435,0.0998,0.72472596,-0.62634,-0.19359371,-0.17373079,-0.18016927
1,2024,122.13630824998856,-2.788927649449634,air_keruh,0.0651,0.08295,0.0646,0.2382,0.17425,0.1116,0.57331574,-0.48341894,-0.15504907,-0.11887852,-0.12436466
1,2024,122.14695125535964,-2.7943285657469965,air_keruh,0.121,0.1332,0.1597,0.1731,0.2867,0.2769,0.040264387,-0.13026442,0.24706398,0.20567188,0.09047457
1,2024,122.1489253611946,-2.796086001408259,air_keruh,0.1161,0.1223,0.1546,0.1799,0.2724,0.27025,0.07563531,-0.19060227,0.20451026,0.18118946,0.1166486
1,2024,122.14969783739087,-2.7969861503616333,air_keruh,0.1427,0.1549,0.1671,0.1932,0.26075,0.24365,0.07243966,-0.110025875,0.1488049,0.12039278,0.03788819
1,2024,122.1512857051277,-2.7989150386491857,air_keruh,0.1223,0.1322,0.1482,0.1634,0.21195,0.196,0.048780452,-0.10554801,0.12934597,0.11527447,0.057061348
1,2024,122.15197235063552,-2.799900913659194,air_keruh,0.1278,0.1356,0.1498,0.1794,0.3226,0.3253,0.089914925,-0.13904761,0.28525898,0.21190356,0.049754735
1,2024,122.15283065752028,-2.8008867878395733,air_keruh,0.129,0.1434,0.1406,0.143,0.1519,0.1484,0.008462662,0.0013966196,0.030179678,0.036315307,-0.009859164
1,2024,122.1535173030281,-2.8020869813737552,air_keruh,0.0992,0.1053,0.09455,0.1539,0.13295,0.08835,0.23888107,-0.18749999,-0.073034704,-0.053266767,-0.053790357
1,2024,122.15420394853592,-2.8028156697049114,air_keruh,0.1002,0.0998,0.0826,0.1748,0.0831,0.0457,0.35819736,-0.27312455,-0.35556418,-0.24801452,-0.09429825
1,2024,122.15493350938796,-2.803458629620328,air_keruh,0.1072,0.1076,0.0865,0.1742,0.0927,0.0517,0.336402,-0.23633781,-0.3053578,-0.2218845,-0.10870689
1,2024,122.15411811784745,-2.804658820517067,air_keruh,0.113,0.1186,0.1128,0.1682,0.1466,0.1041,0.19715302,-0.1729428,-0.06861502,-0.04032557,-0.025064828
1,2024,122.15469258016324,-2.8055724930001875,air_keruh,0.1214,0.1202,0.114,0.1542,0.1667,0.1228,0.14988816,-0.12390671,0.038952954,0.009167723,-0.026473103
1,2024,122.15529339498256,-2.806987001013195,air_keruh,0.1127,0.1176,0.1256,0.13785,0.22015,0.2041,0.04649841,-0.079271875,0.22988825,0.15965116,0.032894712
1,2024,122.15567963308072,-2.807801413941009,air_keruh,0.1393,0.1372,0.1411,0.1615,0.20615,0.1985,0.06741574,-0.081352554,0.121447,0.07167655,0.014013677
1,2024,122.1558942098019,-2.808787281462414,air_keruh,0.1376,0.116,0.1401,0.1891,0.23285,0.22795,0.14884567,-0.23959358,0.103685275,0.06610448,0.09410389
1,2024,122.15722458547329,-2.8117448790319104,air_keruh,0.1231,0.1217,0.12415,0.1624,0.25125,0.2428,0.13348457,-0.14325945,0.2147951,0.13602662,0.009965443
1,2024,122.168339659631,-2.814745332672267,air_keruh,0.1882,0.1708,0.152,0.2322,0.2512,0.2787,0.20874545,-0.15235731,0.039304912,-0.020883935,-0.058240414
1,2024,122.1657647389767,-2.8155597401848427,air_keruh,0.1492,0.1534,0.1414,0.246,0.1773,0.1035,0.2700052,-0.23184778,-0.16229624,-0.10715788,-0.040705595
1,2024,122.16735260671352,-2.81873163770041,air_keruh,0.0985,0.1052,0.0687,0.2556,0.1634,0.0816,0.5763182,-0.41685146,-0.22004776,-0.20812011,-0.20989074
1,2024,122.16911213582728,-2.8183887302775323,air_keruh,0.0903,0.10355,0.07855,0.2219,0.16575,0.09645,0.47711763,-0.36365032,-0.14484717,-0.12201258,-0.1372872
1,2024,122.16602223104212,-2.817188553501884,air_keruh,0.0983,0.0996,0.0652,0.2352,0.1226,0.0644,0.5659121,-0.4050179,-0.31470096,-0.2794936,-0.20873787
1,2024,122.15778248494838,-2.8129879250482435,air_keruh,0.1109,0.11445,0.1355,0.1471,0.20285,0.1907,0.041047428,-0.124832734,0.15930846,0.13473631,0.08421684
1,2024,122.1586837071774,-2.8138023337887805,air_keruh,0.12015,0.1216,0.1122,0.2198,0.16075,0.09985,0.32409638,-0.2876391,-0.15517013,-0.10931636,-0.040205315
1,2024,122.17336683627302,-2.822290308579819,air_keruh,0.0849,0.089,0.08,0.1278,0.1541,0.1266,0.2300289,-0.17896679,0.093295485,0.047896143,-0.05325446
1,2024,122.1744826352232,-2.8205757757000733,air_keruh,0.1116,0.1326,0.151,0.191,0.2583,0.2471,0.11695909,-0.18046974,0.14978857,0.1498806,0.06488011
1,2024,122.17577009555036,-2.8194613279726375,air_keruh,0.0485,0.0724,0.0467,0.2706,0.1708,0.0855,0.7056413,-0.57784253,-0.22609876,-0.18934028,-0.21578507
1,2024,122.17744379397566,-2.818904103708557,air_keruh,0.101,0.1145,0.11325,0.1923,0.2145,0.1576,0.2587138,-0.2535854,0.054572243,0.055470552,-0.005488469
1,2024,122.17886000033552,-2.8198470984606563,air_keruh,0.0972,0.10845,0.1297,0.1622,0.19455,0.14945,0.111339495,-0.19859597,0.09067972,0.111111104,0.08922948
1,2024,122.18023329135114,-2.821090135829481,air_keruh,0.1132,0.1088,0.0989,0.2212,0.2214,0.1697,0.38206813,-0.34060606,0.00045184928,-0.021536605,-0.047664918
1,2024,122.1813061749571,-2.8218616755969452,air_keruh,0.1163,0.1302,0.1284,0.2139,0.23945,0.20075,0.24978091,-0.24324325,0.056358207,0.05393595,-0.0069605596
1,2024,122.18263655062847,-2.822933257757721,air_keruh,0.1436,0.1555,0.1638,0.1762,0.21995,0.1969,0.036470592,-0.062405813,0.110437974,0.090896174,0.025994383
1,2024,122.18379526492292,-2.823619069822017,air_keruh,0.1416,0.1663,0.1919,0.2207,0.28525,0.2697,0.06980125,-0.14056846,0.1275818,0.13681579,0.07146846
1,2024,122.18573356891916,-2.829308710950725,air_keruh,0.1196,0.1384,0.1504,0.257,0.2538,0.21405,0.2616593,-0.2999494,-0.006264672,0.035348367,0.04155123
1,2024,122.18659187580391,-2.8303374232435985,air_keruh,0.0735,0.0852,0.0553,0.0278,0.027,0.0229,-0.33092663,0.5079646,-0.014598515,-0.10348582,-0.21281137
1,2024,122.18749309803292,-2.832994925772965,air_keruh,0.0655,0.0704,0.0672,0.0915,0.1207,0.0941,0.1531191,-0.13032736,0.13760604,0.08959119,-0.023255829
1,2024,122.18860889698313,-2.834795165956718,air_keruh,0.0762,0.08425,0.0741,0.08565,0.08445,0.0597,0.072300434,-0.008240106,-0.007054662,-0.010299614,-0.064098515
1,2024,122.18942428852364,-2.836638266100271,air_keruh,0.0764,0.0853,0.0796,0.129,0.1076,0.0743,0.23681685,-0.20391972,-0.09044797,-0.046357587,-0.034566402
1,2024,122.18972469593332,-2.837924148181723,air_keruh,0.14,0.126,0.1506,0.1824,0.1948,0.1785,0.0954955,-0.18287937,0.03287381,0.034441452,0.08893709
1,2024,122.19032551075264,-2.839724380692235,air_keruh,0.116,0.1192,0.1218,0.1394,0.2062,0.2032,0.067381345,-0.07811294,0.19328703,0.12444292,0.010788379
1,2024,122.1904971721296,-2.84023873232283,air_keruh,0.1046,0.1172,0.1208,0.1138,0.182,0.16,-0.029838052,0.014718638,0.2305612,0.16193402,0.015126056
1,2024,122.19135547901436,-2.841610335551044,air_keruh,0.1128,0.1232,0.1456,0.151,0.2148,0.1813,0.018206295,-0.10138583,0.17441227,0.15475811,0.08333336
1,2024,122.19191337848946,-2.842596174364686,air_keruh,0.0791,0.0952,0.0819,0.0454,0.0267,0.0205,-0.28672427,0.3541963,-0.259362,-0.068211064,-0.07509882
1,2024,122.1891667964582,-2.8507455821783165,air_keruh,0.0603,0.0738,0.0647,0.02945,0.024,0.0209,-0.37440255,0.42953995,-0.10196444,-0.0058839964,-0.06570396
1,2024,122.19019676471991,-2.8490739537734786,air_keruh,0.088,0.1072,0.0955,0.225,0.2028,0.1437,0.40405616,-0.35460567,-0.05189338,-0.024047093,-0.057720754
1,2024,122.19126964832589,-2.8473594605805537,air_keruh,0.0604,0.083,0.0684,0.0428,0.0556,0.0466,-0.23021583,0.3195548,0.13008127,0.091549285,-0.09643325
1,2024,122.19242836262032,-2.845173478059058,air_keruh,0.0992,0.1018,0.1034,0.1268,0.1804,0.1629,0.101650745,-0.10936132,0.17447916,0.11337779,0.0077972575
1,2024,122.18595867434637,-2.8560984911031424,air_keruh,0.088,0.1048,0.1166,0.1358,0.1511,0.1273,0.07606975,-0.12884456,0.053328656,0.089318395,0.05329719
1,2024,122.18673115054266,-2.854898353466216,air_keruh,0.0713,0.0638,0.0652,0.0641,0.0905,0.0911,-0.008507377,-0.002345564,0.17076327,0.06973549,0.010852723
1,2024,122.18784694949284,-2.8531838689532294,air_keruh,0.086,0.0921,0.0954,0.1001,0.1131,0.1077,0.024040947,-0.041623313,0.060975593,0.056766324,0.01759998
1,2024,122.18505745211736,-2.8569985935078135,air_keruh,0.1688,0.1852,0.216,0.248,0.294,0.2709,0.068965495,-0.14496766,0.08487086,0.10056108,0.07676969
1,2024,122.18497162142889,-2.8589702439280855,air_keruh,0.04445,0.04345,0.07165,0.0811,0.11725,0.1167,0.061865818,-0.30228823,0.1822536,0.20146286,0.24500431
1,2024,122.18449955264228,-2.8598703440805298,air_keruh,0.0719,0.10095,0.1334,0.1441,0.1758,0.16405,0.03855857,-0.17608649,0.09909347,0.1774562,0.13846807
1,2024,122.18432789126533,-2.8611990620620955,air_keruh,0.1151,0.1458,0.1686,0.1794,0.2324,0.20185,0.031034496,-0.103321046,0.12870327,0.15312725,0.07251908
1,2024,122.18424206057684,-2.862399193108861,air_keruh,0.1339,0.1594,0.181,0.1923,0.2461,0.2189,0.030270593,-0.09354565,0.122718945,0.13394396,0.06345474
1,2024,122.18407039919988,-2.863513599384001,air_keruh,0.1147,0.1353,0.1415,0.1645,0.21405,0.1905,0.07516341,-0.09739827,0.1308942,0.120283574,0.022398846
1,2024,122.18368416110174,-2.8644565576931003,air_keruh,0.1438,0.1682,0.191,0.2114,0.2087,0.187,0.050695833,-0.113804005,-0.0064270436,0.058948196,0.06347439
1,2024,122.18372707644598,-2.8656138236474895,air_keruh,0.0532,0.0688,0.0597,0.0725,0.0917,0.0623,0.09682297,-0.02618539,0.116930604,0.092746325,-0.07081713
1,2024,122.18427450249204,-2.867865590176328,air_keruh,0.0558,0.0662,0.0369,0.0191,0.0207,0.0194,-0.31785715,0.55216885,0.04020103,-0.13056603,-0.28419015
1,2024,122.18444616386898,-2.8683799292126397,air_keruh,0.0568,0.062,0.0334,0.0231,0.0248,0.0218,-0.18230088,0.45710927,0.03549062,-0.15713252,-0.29979035
1,2024,122.18448907921322,-2.8689799911292795,air_keruh,0.056,0.0697,0.0378,0.0289,0.0264,0.0215,-0.13343328,0.41379312,-0.045207947,-0.13883302,-0.29674423
1,2024,122.18483240196711,-2.869922944933378,air_keruh,0.0525,0.0532,0.0382,0.0302,0.0352,0.0349,-0.11695903,0.27577937,0.07645258,-0.0595772,-0.16411379
1,2024,122.1849182326556,-2.8705658675355825,air_keruh,0.0583,0.0612,0.0425,0.0328,0.0388,0.0363,-0.12881806,0.30212766,0.08379889,-0.056844536,-0.18032786
1,2024,122.18526155540953,-2.871423097109131,air_keruh,0.0954,0.0938,0.0756,0.0689,0.0592,0.0454,-0.046366796,0.15304244,-0.07572207,-0.098629214,-0.107438035
1,2024,122.1854761321307,-2.8726660788480696,air_keruh,0.0738,0.0731,0.0637,0.0549,0.06085,0.04615,-0.074198954,0.14218749,0.051403858,-0.016386982,-0.06871347
1,2024,122.18817979881771,-2.8752567315626965,air_keruh,0.0529,0.0572,0.0536,0.036,0.0427,0.0388,-0.19642858,0.22746783,0.08513344,0.039956797,-0.032490987
1,2024,122.18899519035824,-2.87615681889935,air_keruh,0.05095,0.05335,0.0539,0.03895,0.05165,0.04105,-0.16101238,0.15601301,0.1401766,0.080071636,0.0051281876
1,2024,122.18993932793148,-2.8768854605087184,air_keruh,0.0712,0.0865,0.0785,0.0486,0.066,0.0563,-0.23524787,0.28053293,0.15183246,0.09345443,-0.04848481
1,2024,122.19054014275082,-2.877442656719339,air_keruh,0.0677,0.0718,0.0571,0.03705,0.0371,0.03255,-0.21295804,0.31924665,0.00067427004,-0.053028397,-0.11404189
1,2024,122.19135553429136,-2.8780427138723352,air_keruh,0.0606,0.0626,0.0521,0.025,0.023,0.0206,-0.35149154,0.42922375,-0.04166667,-0.065339155,-0.091543175
1,2024,122.1922996718646,-2.8786856318999483,air_keruh,0.0525,0.0534,0.0383,0.1592,0.0623,0.0351,0.6121519,-0.49764818,-0.43747178,-0.35574767,-0.16466738
1,2024,122.1932008940936,-2.8794571330542196,air_keruh,0.0543,0.0556,0.0464,0.0283,0.0243,0.0191,-0.24230254,0.32538736,-0.07604564,-0.07762557,-0.09019607
1,2024,122.1938875396014,-2.8801857725534807,air_keruh,0.0582,0.059,0.0433,0.0778,0.0522,0.0277,0.28488854,-0.13742688,-0.19692306,-0.17494601,-0.1534702
1,2024,122.19457418510922,-2.8807429671501223,air_keruh,0.0758,0.0797,0.06705,0.0496,0.065,0.06615,-0.1495928,0.23279195,0.13438042,0.025830247,-0.086201005
1,2024,122.19697744438656,-2.8822859661483817,air_keruh,0.0433,0.0406,0.0347,0.0187,0.0159,0.0134,-0.29962546,0.36930862,-0.080924824,-0.10124333,-0.07835329
1,2024,122.19779283592707,-2.88314318691014,air_keruh,0.06705,0.06785,0.05325,0.045,0.0341,0.02825,-0.083969444,0.20248117,-0.13780028,-0.12387163,-0.120561525
1,2024,122.19856531212338,-2.8834003530127235,air_keruh,0.0346,0.0464,0.026,0.2708,0.0764,0.0321,0.8247978,-0.7074401,-0.55990785,-0.49779305,-0.28176793
1,2024,122.1995952803851,-2.8833574919996634,air_keruh,0.0364,0.0564,0.0298,0.2994,0.1041,0.0427,0.81895506,-0.68296796,-0.4840149,-0.42984885,-0.3085847
1,2024,122.20062524864682,-2.8833146309849877,air_keruh,0.03955,0.05055,0.03015,0.1533,0.05915,0.02815,0.6713001,-0.5040471,-0.4431631,-0.36700338,-0.2527881
1,2024,122.201741047597,-2.8833146309849877,air_keruh,0.0343,0.0491,0.02665,0.2429,0.0684,0.02835,0.802263,-0.6636986,-0.5605525,-0.48932168,-0.29636964
1,2024,122.20255643913754,-2.8832717699686956,air_keruh,0.0367,0.04965,0.0312,0.3,0.09975,0.0391,0.8115942,-0.71600175,-0.5009381,-0.4399658,-0.22820038
1,2024,122.20337183067808,-2.8833574919996634,air_keruh,0.04765,0.07515,0.0412,0.3846,0.17325,0.08135,0.8064819,-0.6730832,-0.3788653,-0.33678678,-0.29179198
1,2024,122.20461637566098,-2.884701296859971,air_keruh,0.0401,0.0423,0.0408,0.0861,0.0506,0.0268,0.35697398,-0.34112146,-0.25969276,-0.15992646,-0.018050533
1,2024,122.20521719048033,-2.8861585686756173,air_keruh,0.0272,0.0447,0.0234,0.26,0.0803,0.0283,0.8348624,-0.7065966,-0.5280634,-0.4694295,-0.31277534
1,2024,122.20607549736508,-2.887315812609869,air_keruh,0.0506,0.0496,0.0394,0.0224,0.0167,0.0125,-0.27508092,0.3777778,-0.14578004,-0.13090627,-0.11460675
1,2024,122.21448690483578,-2.8868443430011563,air_keruh,0.04185,0.06195,0.031,0.3179,0.14065,0.0619,0.82229865,-0.67381865,-0.38654453,-0.35397065,-0.3329747
1,2024,122.21813470909603,-2.8981166990853753,air_keruh,0.0609,0.0562,0.02975,0.0182,0.0201,0.0178,-0.2408759,0.5107527,0.04960832,-0.2268321,-0.30773705
1,2024,122.21221239159117,-2.9013740890790016,air_keruh,0.0304,0.0497,0.0285,0.3016,0.1339,0.0573,0.82732505,-0.71705097,-0.38507465,-0.34304208,-0.27109975
1,2024,122.21006662437924,-2.9012455080729085,air_keruh,0.03285,0.0497,0.0263,0.325,0.1,0.0365,0.8502704,-0.7347211,-0.52941173,-0.47826084,-0.30789474
1,2024,122.20556942117996,-2.897965680070036,air_keruh,0.0895,0.1101,0.11765,0.3078,0.30875,0.24525,0.4469385,-0.47307968,0.0015408461,0.035328407,0.03315039
1,2024,122.22863760439394,-2.887691383409471,air_keruh,0.0432,0.0358,0.02755,0.02495,0.0196,0.01135,-0.04952383,0.17860082,-0.12008977,-0.18213356,-0.13022886
1,2024,122.2247752234125,-2.889620120042031,air_keruh,0.048,0.078,0.0426,0.3016,0.15105,0.0639,0.7524695,-0.5890411,-0.33259693,-0.28706858,-0.29353237
1,2024,122.22362212304692,-2.8941735701425153,air_keruh,0.0442,0.0365,0.02175,0.0118,0.0156,0.0122,-0.29657224,0.51138717,0.1386861,-0.19978577,-0.2532189
1,2024,122.21984557275394,-2.897152378314291,air_keruh,0.0499,0.043,0.0273,0.01235,0.01905,0.0167,-0.37704918,0.55374885,0.21337579,-0.14640883,-0.2233286
1,2024,122.22151927117925,-2.8989953780072124,air_keruh,0.066,0.0836,0.0686,0.01,0.0132,0.0113,-0.74554706,0.7863248,0.13793105,0.036755383,-0.09855454
1,2024,122.22400836114504,-2.8956951206190737,air_keruh,0.0456,0.0375,0.01825,0.0094,0.009,0.0076,-0.32007232,0.59914714,-0.021739144,-0.33738604,-0.3452915
1,2024,122.22895909157788,-2.8884790794874196,air_keruh,0.035,0.0261,0.02205,0.01355,0.01755,0.0141,-0.23876405,0.31651956,0.12861738,-0.10153146,-0.08411214
1,2024,122.22157765236892,-2.9012515321271617,air_keruh,0.0215,0.03885,0.0191,0.3104,0.0845,0.03025,0.88406676,-0.7775233,-0.57204354,-0.52422506,-0.34081104
1,2024,122.20638562050856,-2.8999657212688494,air_keruh,0.04535,0.06175,0.0428,0.2795,0.11105,0.04955,0.7344089,-0.63809526,-0.43131483,-0.35721746,-0.18125296
0,2024,122.19273854104078,-2.899022792377018,darat,0.1282,0.1362,0.2128,0.2122,0.3499,0.3118,-0.0014117536,-0.21814008,0.24497421,0.24615215,0.21948424
0,2024,122.19179440346754,-2.90159441477577,darat,0.0946,0.1294,0.1556,0.2286,0.2582,0.1794,0.19000521,-0.27709496,0.06080525,0.122930795,0.091929816
0,2024,122.1908502658943,-2.904594633513156,darat,0.2071,0.2428,0.2677,0.2622,0.3076,0.2677,-0.010379296,-0.03841584,0.07967707,0.101474226,0.04877569
0,2024,122.15840626565016,-2.9008229286701788,darat,0.0882,0.1001,0.08,0.3044,0.1964,0.102,0.58376694,-0.50506794,-0.21565494,-0.17369208,-0.11160469
0,2024,122.16055203286209,-2.9117951259452792,darat,0.0441,0.0611,0.0308,0.3284,0.1822,0.0741,0.8285078,-0.68626446,-0.28632978,-0.2724167,-0.3297062
0,2024,122.15377140847242,-2.9134238023785364,darat,0.0428,0.0657,0.0336,0.2805,0.172,0.07835,0.7860554,-0.6204506,-0.23977898,-0.22253732,-0.32326287
0,2024,122.1857004245857,-2.9185669756405943,darat,0.02965,0.0484,0.0231,0.4018,0.20555,0.0857,0.89126855,-0.78498447,-0.32312506,-0.30722618,-0.35384616
0,2024,122.1957674652368,-2.915566794095546,darat,0.03655,0.04965,0.027,0.2924,0.11715,0.0478,0.830933,-0.7096916,-0.4279087,-0.39061508,-0.295499
0,2024,122.1920767456323,-2.9251673468354755,darat,0.0359,0.06035,0.02595,0.3928,0.1966,0.08475,0.8760597,-0.7336423,-0.33288088,-0.3165451,-0.39860952
0,2024,122.13517099917236,-2.8744555502671494,darat,0.0436,0.0572,0.0311,0.1886,0.1206,0.0617,0.7168867,-0.53458095,-0.2199224,-0.20969003,-0.29558325
0,2024,122.15783030093016,-2.873769768481034,darat,0.1171,0.1387,0.1614,0.17,0.24185,0.25995,0.025950503,-0.10139297,0.17445672,0.168248,0.07564149
0,2024,122.16658503115475,-2.874626995649282,darat,0.2886,0.3416,0.346,0.342,0.402,0.414,-0.005813922,-0.0005851474,0.08064516,0.08515885,0.0063990476
0,2024,122.16435343325438,-2.8588539128585757,darat,0.04985,0.0698,0.08335,0.05555,0.10065,0.11125,-0.200144,0.11368166,0.28873238,0.2715964,0.08847539
0,2024,122.173108163479,-2.8615970733019176,darat,0.093,0.1025,0.1194,0.1245,0.1503,0.13545,0.020910196,-0.0969163,0.09388646,0.10714285,0.076160446
0,2024,122.1602335602075,-2.838280000911465,darat,0.147,0.173,0.1959,0.2226,0.20365,0.1777,0.0637993,-0.12537919,-0.04445748,0.03893908,0.062076446
0,2024,122.16675669253172,-2.8482241042494105,darat,0.1052,0.136,0.1648,0.173,0.1569,0.1483,0.024274688,-0.11974105,-0.048802637,0.072512105,0.09574466
0,2024,122.17705637514892,-2.8437664133534684,darat,0.1009,0.1285,0.1532,0.2074,0.23175,0.1882,0.15030503,-0.23489133,0.055448033,0.11056618,0.087681934
0,2024,122.10976511538328,-2.801588950631559,darat,0.063,0.0796,0.0804,0.1284,0.1944,0.1413,0.22988507,-0.23461539,0.20446096,0.17889318,0.0049999915
0,2024,122.12075144350828,-2.802617687404908,darat,0.0562,0.0916,0.0598,0.3604,0.278,0.1806,0.71537364,-0.59469026,-0.12907268,-0.10445387,-0.21003965
0,2024,122.12160975039303,-2.808790089044885,darat,0.1056,0.1478,0.1801,0.2265,0.2247,0.1788,0.11411709,-0.21025917,-0.003989363,0.09865653,0.09850563
0,2024,122.1301928192407,-2.80638971450194,darat,0.0708,0.0891,0.0756,0.2808,0.2295,0.1522,0.5757576,-0.5182482,-0.100529134,-0.07080862,-0.08196724
0,2024,122.13328272402586,-2.812390641607152,darat,0.0806,0.09155,0.07725,0.2721,0.20405,0.1292,0.5577501,-0.49649388,-0.14291714,-0.1126183,-0.084715664
0,2024,122.1315269902547,-2.8930466400080257,darat,0.04295,0.06005,0.02975,0.2992,0.132,0.05575,0.8191214,-0.6656924,-0.3877551,-0.35800755,-0.33741647
0,2024,122.11058430226642,-2.9016187372083615,darat,0.035,0.0492,0.03,0.2302,0.1214,0.0526,0.76940817,-0.6478168,-0.30944255,-0.2731637,-0.24242423
0,2024,122.12586216481525,-2.9074477261861955,darat,0.02785,0.04345,0.0222,0.2448,0.12765,0.05395,0.83370787,-0.69852555,-0.3145389,-0.2906509,-0.32368624
0,2024,122.16637424977618,-2.9636787700860854,darat,0.03165,0.0458,0.02445,0.2578,0.14455,0.06235,0.8267493,-0.69828725,-0.2814714,-0.26273316,-0.30391458
